201510281300|IF0000|5m|3438.60|3434.60|3438.60|3430.60|3435.01|145|20855 
201510281305|IF0000|5m|3435.80|3447.40|3449.80|3432.60|3440.27|157|20853 
201510281310|IF0000|5m|3447.40|3437.20|3448.00|3431.80|3439.35|167|20860 
201510281315|IF0000|5m|3437.20|3446.00|3446.00|3435.40|3440.36|102|20872 
201510281320|IF0000|5m|3446.60|3443.20|3452.80|3440.20|3445.42|164|20885 
201510281325|IF0000|5m|3441.60|3430.60|3443.80|3430.20|3436.81|209|20897 
201510281330|IF0000|5m|3430.60|3425.00|3432.00|3417.60|3425.40|424|20914 
201510281335|IF0000|5m|3424.20|3419.20|3432.40|3418.00|3424.76|258|20960 
201510281340|IF0000|5m|3419.60|3419.00|3421.40|3405.20|3414.18|439|20990 
201510281345|IF0000|5m|3420.80|3428.20|3428.20|3415.40|3423.74|261|21064 
201510281350|IF0000|5m|3428.20|3429.80|3433.00|3427.20|3430.56|199|21096 
201510281355|IF0000|5m|3428.80|3437.00|3442.20|3428.40|3435.88|243|21151 
201510281400|IF0000|5m|3436.80|3433.00|3441.40|3429.80|3434.15|177|21190 
201510281405|IF0000|5m|3431.80|3417.00|3435.80|3416.00|3429.13|211|21263 
201510281410|IF0000|5m|3417.20|3426.80|3427.20|3412.60|3420.02|201|21313 
201510281415|IF0000|5m|3426.80|3434.80|3434.80|3420.40|3428.76|204|21404 
201510281420|IF0000|5m|3434.20|3439.20|3445.80|3434.20|3440.00|262|21479 
201510281425|IF0000|5m|3439.20|3433.80|3439.80|3429.00|3433.16|109|21528 
201510281430|IF0000|5m|3434.80|3435.80|3440.00|3433.40|3438.00|158|21616 
201510281435|IF0000|5m|3433.60|3415.20|3434.00|3413.40|3422.42|256|21714 
201510281440|IF0000|5m|3415.40|3420.00|3421.40|3410.60|3416.17|256|21807 
201510281445|IF0000|5m|3416.80|3402.20|3420.00|3402.20|3412.03|350|21861 
201510281450|IF0000|5m|3402.20|3409.20|3412.60|3400.00|3405.02|310|21966 
201510281455|IF0000|5m|3409.20|3417.60|3418.00|3408.40|3411.44|277|22062 
201510281500|IF0000|5m|3415.60|3413.20|3418.00|3410.20|3414.67|344|22205 
201510281505|IF0000|5m|3413.40|3407.00|3415.00|3405.00|3409.97|362|22280 
201510281510|IF0000|5m|3406.00|3413.00|3415.80|3404.00|3411.00|461|22407 
