201510261330|IF0000|1m|3492.80|3489.20|3492.80|3488.40|3490.58|42|19910 
201510261331|IF0000|1m|3488.80|3488.20|3489.80|3488.20|3489.04|26|19921 
201510261332|IF0000|1m|3487.40|3485.60|3487.40|3485.20|3485.87|34|19922 
201510261333|IF0000|1m|3485.60|3484.80|3485.60|3483.20|3483.99|60|19946 
201510261334|IF0000|1m|3484.40|3482.80|3484.80|3482.80|3483.64|38|19955 
201510261335|IF0000|1m|3482.40|3481.60|3484.00|3481.60|3482.70|37|19962 
201510261336|IF0000|1m|3481.60|3473.80|3481.60|3473.80|3476.61|99|19963 
201510261337|IF0000|1m|3473.80|3475.00|3476.40|3473.40|3474.79|57|19973 
201510261338|IF0000|1m|3475.00|3472.20|3475.20|3469.60|3471.96|82|19992 
201510261339|IF0000|1m|3472.40|3474.20|3476.00|3471.20|3473.56|38|20010 
201510261340|IF0000|1m|3474.20|3476.60|3476.60|3473.40|3474.65|28|20025 
201510261341|IF0000|1m|3476.60|3476.00|3477.00|3475.20|3476.29|21|20030 
201510261342|IF0000|1m|3476.60|3474.80|3476.80|3474.20|3475.32|16|20032 
201510261343|IF0000|1m|3475.00|3476.00|3476.00|3474.60|3475.05|18|20034 
201510261344|IF0000|1m|3476.00|3471.60|3476.00|3471.60|3474.07|36|20038 
201510261345|IF0000|1m|3471.60|3467.80|3471.60|3467.40|3468.30|66|20046 
201510261346|IF0000|1m|3467.60|3460.00|3468.20|3460.00|3463.27|152|20059 
201510261347|IF0000|1m|3460.20|3458.40|3460.40|3455.20|3458.51|99|20064 
201510261348|IF0000|1m|3460.00|3463.80|3464.20|3457.60|3461.92|61|20078 
201510261349|IF0000|1m|3463.40|3461.20|3464.40|3461.00|3462.61|40|20085 
201510261350|IF0000|1m|3461.20|3458.20|3461.20|3453.00|3457.45|98|20095 
201510261351|IF0000|1m|3458.20|3464.40|3464.40|3458.20|3462.65|45|20105 
201510261352|IF0000|1m|3463.00|3461.80|3464.40|3461.80|3462.95|28|20113 
201510261353|IF0000|1m|3461.60|3462.00|3464.00|3460.80|3461.61|29|20114 
201510261354|IF0000|1m|3462.00|3456.60|3462.20|3455.20|3458.11|51|20121 
201510261355|IF0000|1m|3457.40|3461.00|3461.00|3452.60|3456.29|104|20138 
201510261356|IF0000|1m|3459.60|3462.20|3462.20|3459.60|3460.69|42|20153 
201510261357|IF0000|1m|3462.40|3460.80|3462.40|3460.20|3461.18|26|20166 
201510261358|IF0000|1m|3461.60|3464.40|3467.00|3461.00|3463.14|57|20190 
201510261359|IF0000|1m|3466.60|3467.00|3467.20|3464.60|3466.14|32|20198 
201510261400|IF0000|1m|3466.40|3465.80|3466.40|3462.40|3464.07|34|20199 
201510261401|IF0000|1m|3463.80|3466.00|3466.00|3463.80|3464.89|26|20212 
201510261402|IF0000|1m|3466.20|3466.80|3467.20|3465.80|3466.88|32|20231 
201510261403|IF0000|1m|3467.00|3465.40|3467.00|3465.00|3465.75|16|20241 
201510261404|IF0000|1m|3464.80|3466.00|3466.40|3464.00|3465.16|16|20248 
201510261405|IF0000|1m|3466.60|3471.40|3473.40|3465.40|3470.30|65|20274 
201510261406|IF0000|1m|3470.00|3471.00|3471.00|3468.80|3469.84|26|20287 
201510261407|IF0000|1m|3471.00|3474.00|3474.00|3470.20|3472.02|45|20305 
